SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW)
7/13/2024 1:22,0,0,0.36
7/13/2024 1:27,0,0,0.34
7/13/2024 1:33,0,0,0.36
7/13/2024 1:38,0,0,0.35
7/13/2024 1:43,0,0,0.36
7/13/2024 1:48,0,0,0.34
7/13/2024 1:54,0,0,0.34
7/13/2024 1:59,0,0,0.33
7/13/2024 2:04,0,0,0.31
7/13/2024 2:09,0,0,0.33
7/13/2024 2:14,0,0,0.33
7/13/2024 2:20,0,0,0.34
7/13/2024 2:26,0,0,0.32
7/13/2024 2:31,0,0,0.32
7/13/2024 2:36,0,0,0.34
7/13/2024 2:42,0,0,0.32
7/13/2024 2:47,0,0,0.32
7/13/2024 2:54,0,0,0.3
7/13/2024 2:58,0,0,0.3
7/13/2024 3:03,0,0,0.31
7/13/2024 3:09,0,0,0.31
7/13/2024 3:14,0,0,0.3
7/13/2024 3:19,0,0,0.31
7/13/2024 3:24,0,0,0.31
7/13/2024 3:30,0,0,0.32
7/13/2024 3:35,0,0,0.31
7/13/2024 3:40,0,0,0.32
7/13/2024 3:45,0,0,0.33
7/13/2024 3:51,0,0,0.34
7/13/2024 3:56,0,0,0.34
7/13/2024 4:01,0,0,0.34
7/13/2024 4:06,0,0,0.33
7/13/2024 4:12,0,0,0.34
7/13/2024 4:18,0,0,0.34
7/13/2024 4:23,0,0,0.3
7/13/2024 4:28,0,0,0.31
7/13/2024 4:33,0,0,0.3
7/13/2024 4:38,0,0,0.31
7/13/2024 4:44,0,0,0.32
7/13/2024 4:49,0,0,0.33
7/13/2024 4:54,0,0,0.33
7/13/2024 4:59,0,0,0.33
7/13/2024 5:04,0,0,0.34
7/13/2024 5:10,0,0,0.31
7/13/2024 5:15,0,0,0.33
7/13/2024 5:20,0,0,0.33
7/13/2024 5:26,0,0,0.33
7/13/2024 5:31,0,0,0.35
7/13/2024 5:37,0,0,0.37
7/13/2024 5:42,0,0,0.35
7/13/2024 5:47,0,0,0.34
7/13/2024 5:52,0,0,0.35
7/13/2024 5:57,0,0,0.35
7/13/2024 6:03,0,0,0.35
7/13/2024 6:08,0,0,0.33
7/13/2024 6:14,0,0,0.34
7/13/2024 6:19,0,0,0.34
7/13/2024 6:24,0,0,0.32
7/13/2024 6:30,0,0,0.52
7/13/2024 6:35,0,0,0.33
7/13/2024 6:40,0,0,0.48
7/13/2024 6:46,0,0,0.31
7/13/2024 6:51,0,0,0.3
7/13/2024 6:56,0,0,0.31
7/13/2024 7:01,0,0,0.3
7/13/2024 7:06,0,0,0.29
7/13/2024 7:12,0,0,0.29
7/13/2024 7:17,0,0,0.31
7/13/2024 7:23,0,0,0.3
7/13/2024 7:28,0,0,0.32
7/13/2024 7:33,0,0,0.38
7/13/2024 7:34,0,0,0.37
7/13/2024 7:34,0,0,0.35
7/13/2024 7:39,0,0,0.33
7/13/2024 7:45,0,0,0.29
7/13/2024 7:49,0,0,0.3
7/13/2024 7:50,0,0,0.32
7/13/2024 7:56,0,0,0.32
7/13/2024 8:01,0,0,0.35
7/13/2024 8:06,0,0,0.38
7/13/2024 8:11,0,0,0.35
7/13/2024 8:17,0,0,0.35
7/13/2024 8:22,0,0,0.53
7/13/2024 8:28,0,0,0.4
7/13/2024 8:33,0,0,0.4
7/13/2024 8:39,0,0,0.38
7/13/2024 8:44,0,0,0.39
7/13/2024 8:49,0,0,0.39
7/13/2024 8:54,0,0,0.37
7/13/2024 8:59,0,0,0.37
7/13/2024 9:04,0,0,0.36
7/13/2024 9:09,0,0,0.35
7/13/2024 9:14,0,0,0.36
7/13/2024 9:20,0,0,0.34
7/13/2024 9:26,0,0,0.32
7/13/2024 9:31,0,0,0.57
7/13/2024 9:36,0,0,0.34
7/13/2024 9:41,0,0,0.33
7/13/2024 9:46,0,0,0.56
7/13/2024 9:52,0,0,0.35
7/13/2024 9:57,0,0,0.36
7/13/2024 10:02,0,0,0.6
7/13/2024 10:07,0,0,0.35
7/13/2024 10:12,0,0,0.37
7/13/2024 10:18,0,0,0.43
7/13/2024 10:24,0,0,0.37
7/13/2024 10:29,0,0,0.44
7/13/2024 10:35,0,0,0.44
7/13/2024 10:39,0,0,0.44
7/13/2024 10:45,0,0,0.44
7/13/2024 10:50,0,0,0.44
7/13/2024 10:55,0,0,0.51
7/13/2024 11:01,0,0,0.51
7/13/2024 11:05,0,0,0.45
7/13/2024 11:11,0,0,0.45
7/13/2024 11:17,0,0,0.45
7/13/2024 11:22,0,0,0.46
7/13/2024 11:25,0,0,0.49
7/13/2024 11:25,0,0,0.77
7/13/2024 11:27,0,0,0.48
7/13/2024 11:30,0,0,0.51
7/13/2024 11:31,0,0,0.53
7/13/2024 11:33,0,0,0.47
7/13/2024 11:38,0,0,0.46
7/13/2024 11:43,0,0,0.5
7/13/2024 11:49,0,0,0.5
7/13/2024 11:54,0,0,0.45
7/13/2024 11:59,0,0,0.46
7/13/2024 12:04,0,0,0.45
7/13/2024 12:09,0,0,0.43
7/13/2024 12:15,0,0,0.42
7/13/2024 12:19,0,0,0.4
7/13/2024 12:20,0,0,0.4
7/13/2024 12:21,0,0,0.4
7/13/2024 12:27,0,0,0.38
7/13/2024 12:32,0,0,0.44
7/13/2024 12:37,0,0,0.46
7/13/2024 12:39,0,0,0.43
7/13/2024 12:43,0,0,0.43
7/13/2024 12:48,0,0,0.44
7/13/2024 12:53,0,0,0.45
7/13/2024 12:59,0,0,0.45
7/13/2024 13:04,0,0,0.44
7/13/2024 13:09,0,0,0.5
7/13/2024 13:14,0,0,0.5
7/13/2024 13:19,0,0,0.5
7/13/2024 13:25,0,0,0.5
7/13/2024 13:31,0,0,0.51
7/13/2024 13:36,0,0,0.5
7/13/2024 13:41,0,0,0.49
7/13/2024 13:46,0,0,0.49
7/13/2024 13:51,0,0,0.5
7/13/2024 13:56,0,0,0.5
7/13/2024 14:01,0,0,0.52
7/13/2024 14:06,0,0,0.48
7/13/2024 14:12,0,0,0.47
7/13/2024 14:17,0,0,0.47
7/13/2024 14:23,0,0,0.47
7/13/2024 14:28,0,0,0.46
7/13/2024 14:34,0,0,0.65
7/13/2024 14:39,0,0,0.47
7/13/2024 14:44,0,0,0.47
7/13/2024 14:49,0,0,0.47
7/13/2024 14:54,0,0,0.49
7/13/2024 15:00,0,0,0.46
7/13/2024 15:05,0,0,0.41
7/13/2024 15:10,0,0,0.41
7/13/2024 15:15,0,0,0.42
7/13/2024 15:21,0,0,0.41
7/13/2024 15:27,0,0,0.45
7/13/2024 15:32,0,0,0.45
7/13/2024 15:38,0,0,0.45
7/13/2024 15:43,0,0,0.45
7/13/2024 15:48,0,0,0.44
7/13/2024 15:53,0,0,0.47
7/13/2024 15:58,0,0,0.45
7/13/2024 16:03,0,0,0.47
7/13/2024 16:08,0,0,0.4
7/13/2024 16:14,0,0,0.41
7/13/2024 16:19,0,0,0.41
7/13/2024 16:25,0,0,0.42
7/13/2024 16:31,0,0,0.42
7/13/2024 16:36,0,0,0.37
7/13/2024 16:41,0,0,0.39
7/13/2024 16:46,0,0,0.39
7/13/2024 16:52,0,0,0.39
7/13/2024 16:56,0,0,0.43
7/13/2024 17:02,0,0,0.42
7/13/2024 17:07,0,0,0.39
7/13/2024 17:12,0,0,0.39
7/13/2024 17:18,0,0,0.4
7/13/2024 17:24,0,0,0.45
7/13/2024 17:29,0,0,0.43
7/13/2024 17:34,0,0,0.43
7/13/2024 17:39,0,0,0.42
7/13/2024 17:45,0,0,0.53
7/13/2024 17:50,0,0,0.52
7/13/2024 17:55,0,0,0.63
7/13/2024 18:00,0,0,0.52
7/13/2024 18:05,0,0,0.51
7/13/2024 18:10,0,0,0.44
7/13/2024 18:16,0,0,0.43
7/13/2024 18:21,0,0,0.48
7/13/2024 18:27,0,0,0.45
7/13/2024 18:32,0,0,0.47
7/13/2024 18:37,0,0,0.48
7/13/2024 18:43,0,0,0.46
7/13/2024 18:44,0,0,0.41
7/13/2024 18:48,0,0,0.42
7/13/2024 18:53,0,0,0.48
7/13/2024 18:56,0,0,0.53
7/13/2024 18:57,0,0,0.44
7/13/2024 18:58,0,0,0.4
7/13/2024 19:03,0,0,0.35
7/13/2024 19:05,0,0,0.39
7/13/2024 19:08,0,0,0.43
7/13/2024 19:14,0,0,0.43
7/13/2024 19:19,0,0,0.46
7/13/2024 19:25,0,0,0.53
7/13/2024 19:26,0,0,0.48
7/13/2024 19:30,0,0,0.82
7/13/2024 19:35,0,0,0.46
7/13/2024 19:41,0,0,0.35
7/13/2024 19:46,0,0,0.31
7/13/2024 19:48,0,0,0.27
7/13/2024 19:51,0,0,0.37
7/13/2024 19:56,0,0,0.36
7/13/2024 20:01,0,0,0.4
7/13/2024 20:07,0,0,0.34
7/13/2024 20:12,0,0,0.43
7/13/2024 20:18,0,0,0.42
7/13/2024 20:22,0,0,0.38
7/13/2024 20:23,0,0,0.37
7/13/2024 20:27,0,0,0.34
7/13/2024 20:28,0,0,0.34
7/13/2024 20:29,0,0,0.35
7/13/2024 20:35,0,0,0.36
7/13/2024 20:40,0,0,0.36
7/13/2024 20:45,0,0,0.4
7/13/2024 20:50,0,0,0.39
7/13/2024 20:55,0,0,0.42
7/13/2024 21:01,0,0,0.41
7/13/2024 21:06,0,0,0.41
7/13/2024 21:11,0,0,0.41
7/13/2024 21:17,0,0,0.39
7/13/2024 21:22,0,0,0.42
7/13/2024 21:28,0,0,0.37
7/13/2024 21:33,0,0,0.35
7/13/2024 21:39,0,0,0.35
7/13/2024 21:44,0,0,0.33
7/13/2024 21:49,0,0,0.34
7/13/2024 21:54,0,0,0.37
7/13/2024 21:59,0,0,0.35
7/13/2024 22:05,0,0,0.34
7/13/2024 22:10,0,0,0.35
7/13/2024 22:15,0,0,0.35
7/13/2024 22:20,0,0,0.35
7/13/2024 22:26,0,0,0.31
7/13/2024 22:31,0,0,0.3
7/13/2024 22:37,0,0,0.29
7/13/2024 22:42,0,0,0.29
7/13/2024 22:47,0,0,0.3
7/13/2024 22:52,0,0,0.31
7/13/2024 22:57,0,0,0.31
7/13/2024 23:03,0,0,0.32
7/13/2024 23:08,0,0,0.3
7/13/2024 23:13,0,0,0.29
7/13/2024 23:18,0,0,0.29
7/13/2024 23:25,0,0,0.28
7/13/2024 23:30,0,0,0.28
7/13/2024 23:35,0,0,0.28
7/13/2024 23:40,0,0,0.29
7/13/2024 23:46,0,0,0.29
7/13/2024 23:51,0,0,0.29
7/13/2024 23:56,0,0,0.3
7/14/2024 0:01,0,0,0.29
7/14/2024 0:06,0,0,0.29
7/14/2024 0:11,0,0,0.28
7/14/2024 0:17,0,0,0.28
7/14/2024 0:23,0,0,0.28
7/14/2024 0:28,0,0,0.28
7/14/2024 0:33,0,0,0.27
7/14/2024 0:39,0,0,0.27
7/14/2024 0:44,0,0,0.28
7/14/2024 0:49,0,0,0.28
7/14/2024 0:54,0,0,0.28
7/14/2024 1:00,0,0,0.28
7/14/2024 1:05,0,0,0.26
7/14/2024 1:10,0,0,0.26
7/14/2024 1:15,0,0,0.26
7/14/2024 1:22,0,0,0.45
7/14/2024 1:27,0,0,0.27
7/14/2024 1:32,0,0,0.27
7/14/2024 1:38,0,0,0.26
7/14/2024 1:43,0,0,0.27
7/14/2024 1:48,0,0,0.27
7/14/2024 1:53,0,0,0.27
7/14/2024 1:58,0,0,0.27
7/14/2024 2:03,0,0,0.27
7/14/2024 2:08,0,0,0.27
7/14/2024 2:14,0,0,0.27
7/14/2024 2:19,0,0,0.27
7/14/2024 2:25,0,0,0.27
7/14/2024 2:30,0,0,0.27
7/14/2024 2:35,0,0,0.29
7/14/2024 2:41,0,0,0.29
7/14/2024 2:46,0,0,0.29
7/14/2024 2:51,0,0,0.29
7/14/2024 2:56,0,0,0.28
7/14/2024 3:01,0,0,0.29
7/14/2024 3:07,0,0,0.29
7/14/2024 3:12,0,0,0.29
7/14/2024 3:18,0,0,0.29
7/14/2024 3:23,0,0,0.29
7/14/2024 3:28,0,0,0.29
7/14/2024 3:34,0,0,0.28
7/14/2024 3:39,0,0,0.29
7/14/2024 3:44,0,0,0.29
7/14/2024 3:50,0,0,0.29
7/14/2024 3:55,0,0,0.3
7/14/2024 4:00,0,0,0.31
7/14/2024 4:05,0,0,0.32
7/14/2024 4:10,0,0,0.3
7/14/2024 4:15,0,0,0.31
7/14/2024 4:23,0,0,0.32
7/14/2024 4:27,0,0,0.3
7/14/2024 4:32,0,0,0.3
7/14/2024 4:37,0,0,0.3
7/14/2024 4:42,0,0,0.27
7/14/2024 4:47,0,0,0.27
7/14/2024 4:51,0,0,0.27
7/14/2024 4:55,0,0,0.26
7/14/2024 5:00,0,0,0.26
7/14/2024 5:06,0,0,0.24
7/14/2024 5:11,0,0,0.25
7/14/2024 5:16,0,0,0.24
7/14/2024 5:21,0,0,0.24
7/14/2024 5:27,0,0,0.24
7/14/2024 5:32,0,0,0.24
7/14/2024 5:37,0,0,0.24
7/14/2024 5:43,0,0,0.24
7/14/2024 5:48,0,0,0.23
7/14/2024 5:53,0,0,0.23
7/14/2024 5:58,0,0,0.24
7/14/2024 6:03,0,0,0.24
7/14/2024 6:08,0,0,0.23
7/14/2024 6:13,0,0,0.22
7/14/2024 6:18,0,0,0.23
7/14/2024 6:25,0,0,0.23
7/14/2024 6:30,0,0,0.23
7/14/2024 6:35,0,0,0.23
7/14/2024 6:41,0,0,0.24
7/14/2024 6:45,0,0,0.23
7/14/2024 6:50,0,0,0.24
7/14/2024 6:56,0,0,0.24
7/14/2024 7:01,0,0,0.28
7/14/2024 7:06,0,0,0.32
7/14/2024 7:11,0,0,0.32
7/14/2024 7:17,0,0,0.3
7/14/2024 7:22,0,0,0.25
7/14/2024 7:28,0,0,0.3
7/14/2024 7:33,0,0,0.31
7/14/2024 7:39,0,0,0.32
7/14/2024 7:44,0,0,0.32
7/14/2024 7:49,0,0,0.31
7/14/2024 7:54,0,0,0.33
7/14/2024 8:00,0,0,0.33
7/14/2024 8:05,0,0,0.32
7/14/2024 8:10,0,0,0.33
7/14/2024 8:15,0,0,0.35
7/14/2024 8:20,0,0,0.35
7/14/2024 8:27,0,0,0.28
7/14/2024 8:32,0,0,0.28
7/14/2024 8:37,0,0,0.29
7/14/2024 8:42,0,0,0.28
7/14/2024 8:47,0,0,0.29
7/14/2024 8:53,0,0,0.29
7/14/2024 8:58,0,0,0.31
7/14/2024 9:03,0,0,0.32
7/14/2024 9:08,0,0,0.32
7/14/2024 9:14,0,0,0.31
7/14/2024 9:19,0,0,0.31
7/14/2024 9:26,0,0,0.32
7/14/2024 9:31,0,0,0.33
7/14/2024 9:36,0,0,0.34
7/14/2024 9:41,0,0,0.56
7/14/2024 9:46,0,0,0.37
7/14/2024 9:52,0,0,0.36
7/14/2024 9:57,0,0,0.5
7/14/2024 10:02,0,0,0.38
7/14/2024 10:07,0,0,0.4
7/14/2024 10:13,0,0,0.38
7/14/2024 10:18,0,0,0.39
7/14/2024 10:24,0,0,0.41
7/14/2024 10:29,0,0,0.4
7/14/2024 10:35,0,0,0.42
7/14/2024 10:40,0,0,0.64
7/14/2024 10:45,0,0,0.55
7/14/2024 10:50,0,0,0.55
7/14/2024 10:56,0,0,0.41
7/14/2024 11:01,0,0,0.51
7/14/2024 11:06,0,0,0.44
7/14/2024 11:11,0,0,0.4
7/14/2024 11:17,0,0,0.4
7/14/2024 11:23,0,0,0.41
7/14/2024 11:28,0,0,0.45
7/14/2024 11:33,0,0,0.42
7/14/2024 11:38,0,0,0.44
7/14/2024 11:44,0,0,0.44
7/14/2024 11:49,0,0,0.42
7/14/2024 11:54,0,0,0.43
7/14/2024 11:59,0,0,0.44
7/14/2024 12:04,0,0,0.45
7/14/2024 12:10,0,0,0.45
7/14/2024 12:15,0,0,0.45
7/14/2024 12:21,0,0,0.43
7/14/2024 12:26,0,0,0.43
7/14/2024 12:31,0,0,0.41
7/14/2024 12:36,0,0,0.42
7/14/2024 12:42,0,0,0.4
7/14/2024 12:47,0,0,0.41
7/14/2024 12:52,0,0,0.41
7/14/2024 12:57,0,0,0.41
7/14/2024 13:02,0,0,0.4
7/14/2024 13:08,0,0,0.4
7/14/2024 13:14,0,0,0.43
7/14/2024 13:19,0,0,0.42
7/14/2024 13:25,0,0,0.42
7/14/2024 13:32,0,0,0.42
7/14/2024 13:36,0,0,0.42
7/14/2024 13:41,0,0,0.43
7/14/2024 13:47,0,0,0.43
7/14/2024 13:52,0,0,0.44
7/14/2024 13:57,0,0,0.44
7/14/2024 14:02,0,0,0.44
7/14/2024 14:07,0,0,0.44
7/14/2024 14:13,0,0,0.44
7/14/2024 14:18,0,0,0.43
7/14/2024 14:24,0,0,0.43
7/14/2024 14:29,0,0,0.45
7/14/2024 14:35,0,0,0.43
7/14/2024 14:40,0,0,0.44
7/14/2024 14:45,0,0,0.44
7/14/2024 14:50,0,0,0.44
7/14/2024 14:55,0,0,0.44
7/14/2024 15:01,0,0,0.44
7/14/2024 15:06,0,0,0.44
7/14/2024 15:11,0,0,0.45
7/14/2024 15:16,0,0,0.42
7/14/2024 15:21,0,0,0.45
7/14/2024 15:27,0,0,0.47
7/14/2024 15:32,0,0,0.46
7/14/2024 15:38,0,0,0.45
7/14/2024 15:43,0,0,0.63
7/14/2024 15:48,0,0,0.65
7/14/2024 15:53,0,0,0.46
7/14/2024 15:59,0,0,0.47
7/14/2024 16:04,0,0,0.49
7/14/2024 16:09,0,0,0.48
7/14/2024 16:14,0,0,0.47
7/14/2024 16:19,0,0,0.45
7/14/2024 16:26,0,0,0.45
7/14/2024 16:31,0,0,0.44
7/14/2024 16:37,0,0,0.45
7/14/2024 16:42,0,0,0.4
7/14/2024 16:47,0,0,0.44
7/14/2024 16:52,0,0,0.46
7/14/2024 16:57,0,0,0.45
7/14/2024 17:02,0,0,0.43
7/14/2024 17:08,0,0,0.62
7/14/2024 17:13,0,0,0.43
7/14/2024 17:18,0,0,0.44
7/14/2024 17:24,0,0,0.41
7/14/2024 17:29,0,0,0.42
7/14/2024 17:35,0,0,0.41
7/14/2024 17:40,0,0,0.42
7/14/2024 17:45,0,0,0.54
7/14/2024 17:50,0,0,0.42
7/14/2024 17:55,0,0,0.43
7/14/2024 18:01,0,0,0.47
7/14/2024 18:06,0,0,0.46
7/14/2024 18:11,0,0,0.45
7/14/2024 18:16,0,0,0.46
7/14/2024 18:22,0,0,0.45
7/14/2024 18:28,0,0,0.45
7/14/2024 18:33,0,0,0.46
7/14/2024 18:38,0,0,0.42
7/14/2024 18:43,0,0,0.45
7/14/2024 18:49,0,0,0.43
7/14/2024 18:54,0,0,0.43
7/14/2024 18:59,0,0,0.42
7/14/2024 19:05,0,0,0.42
7/14/2024 19:10,0,0,0.41
7/14/2024 19:15,0,0,0.42
7/14/2024 19:21,0,0,0.42
7/14/2024 19:26,0,0,0.4
7/14/2024 19:32,0,0,0.4
7/14/2024 19:37,0,0,0.39
7/14/2024 19:42,0,0,0.41
7/14/2024 19:47,0,0,0.63
7/14/2024 19:52,0,0,0.41
7/14/2024 19:57,0,0,0.47
7/14/2024 20:03,0,0,0.4
7/14/2024 20:08,0,0,0.41
7/14/2024 20:13,0,0,0.42
7/14/2024 20:18,0,0,0.41
7/14/2024 20:25,0,0,0.41
7/14/2024 20:30,0,0,0.4
7/14/2024 20:35,0,0,0.4
7/14/2024 20:40,0,0,0.4
7/14/2024 20:45,0,0,0.42
7/14/2024 20:51,0,0,0.4
7/14/2024 20:55,0,0,0.39
7/14/2024 21:01,0,0,0.4
7/14/2024 21:06,0,0,0.39
7/14/2024 21:11,0,0,0.38
7/14/2024 21:17,0,0,0.38
7/14/2024 21:22,0,0,0.39
7/14/2024 21:28,0,0,0.43
7/14/2024 21:33,0,0,0.43
7/14/2024 21:39,0,0,0.39
7/14/2024 21:44,0,0,0.41
7/14/2024 21:49,0,0,0.41
7/14/2024 21:55,0,0,0.41
7/14/2024 22:00,0,0,0.4
7/14/2024 22:05,0,0,0.41
7/14/2024 22:10,0,0,0.41
7/14/2024 22:15,0,0,0.4
7/14/2024 22:20,0,0,0.37
7/14/2024 22:26,0,0,0.38
7/14/2024 22:32,0,0,0.36
7/14/2024 22:37,0,0,0.38
7/14/2024 22:42,0,0,0.38
7/14/2024 22:47,0,0,0.39
7/14/2024 22:52,0,0,0.39
7/14/2024 22:58,0,0,0.38
7/14/2024 23:03,0,0,0.37
7/14/2024 23:08,0,0,0.37
7/14/2024 23:13,0,0,0.37
7/14/2024 23:20,0,0,0.36
7/14/2024 23:25,0,0,0.36
7/14/2024 23:31,0,0,0.36
7/14/2024 23:36,0,0,0.36
7/14/2024 23:41,0,0,0.36
7/14/2024 23:46,0,0,0.35
7/14/2024 23:51,0,0,0.34
7/14/2024 23:56,0,0,0.34
7/15/2024 0:02,0,0,0.34
7/15/2024 0:07,0,0,0.32
7/15/2024 0:12,0,0,0.33
7/15/2024 0:17,0,0,0.33
7/15/2024 0:23,0,0,0.33
7/15/2024 0:29,0,0,0.33
7/15/2024 0:36,0,0,0.32
7/15/2024 0:40,0,0,0.32
7/15/2024 0:46,0,0,0.31
7/15/2024 0:51,0,0,0.31
7/15/2024 0:56,0,0,0.31
7/15/2024 1:01,0,0,0.32
7/15/2024 1:07,0,0,0.31
7/15/2024 1:12,0,0,0.31
7/15/2024 1:17,0,0,0.32
7/15/2024 1:22,0,0,0.32
7/15/2024 1:27,0,0,0.3
7/15/2024 1:34,0,0,0.29
7/15/2024 1:39,0,0,0.3
7/15/2024 1:44,0,0,0.31
7/15/2024 1:49,0,0,0.34
7/15/2024 1:55,0,0,0.33
7/15/2024 2:00,0,0,0.33
7/15/2024 2:05,0,0,0.31
7/15/2024 2:10,0,0,0.33
7/15/2024 2:16,0,0,0.33
7/15/2024 2:22,0,0,0.31
7/15/2024 2:27,0,0,0.31
7/15/2024 2:32,0,0,0.33
7/15/2024 2:37,0,0,0.32
7/15/2024 2:43,0,0,0.32
7/15/2024 2:48,0,0,0.32
7/15/2024 2:53,0,0,0.31
7/15/2024 2:58,0,0,0.3
7/15/2024 3:03,0,0,0.31
7/15/2024 3:09,0,0,0.31
7/15/2024 3:14,0,0,0.3
7/15/2024 3:19,0,0,0.3
7/15/2024 3:25,0,0,0.3
7/15/2024 3:31,0,0,0.29
7/15/2024 3:36,0,0,0.27
7/15/2024 3:41,0,0,0.26
7/15/2024 3:46,0,0,0.27
7/15/2024 3:52,0,0,0.26
7/15/2024 3:57,0,0,0.26
7/15/2024 4:02,0,0,0.26
7/15/2024 4:07,0,0,0.25
7/15/2024 4:12,0,0,0.25
7/15/2024 4:17,0,0,0.25
7/15/2024 4:24,0,0,0.26
7/15/2024 4:29,0,0,0.26
7/15/2024 4:34,0,0,0.26
7/15/2024 4:39,0,0,0.25
7/15/2024 4:44,0,0,0.25
7/15/2024 4:50,0,0,0.26
7/15/2024 4:55,0,0,0.25
7/15/2024 5:00,0,0,0.26
7/15/2024 5:05,0,0,0.25
7/15/2024 5:11,0,0,0.26
7/15/2024 5:16,0,0,0.26
7/15/2024 5:21,0,0,0.27
7/15/2024 5:29,0,0,0.26
7/15/2024 5:33,0,0,0.25
7/15/2024 5:38,0,0,0.27
7/15/2024 5:43,0,0,0.25
7/15/2024 5:49,0,0,0.26
7/15/2024 5:54,0,0,0.25
7/15/2024 5:56,0,0,0.25
7/15/2024 6:00,0,0,0.24
7/15/2024 6:06,0,0,0.25
7/15/2024 6:11,0,0,0.28
7/15/2024 6:16,0,0,0.28
7/15/2024 6:21,0,0,0.27
7/15/2024 6:27,0,0,0.28
7/15/2024 6:32,0,0,0.28
7/15/2024 6:37,0,0,0.44
7/15/2024 6:43,0,0,0.31
7/15/2024 6:48,0,0,0.31
7/15/2024 6:50,0,0,0.33
7/15/2024 6:53,0,0,0.33
7/15/2024 6:54,0,0,0.26
7/15/2024 6:58,0,0,0.26
7/15/2024 7:03,0,0,0.3
7/15/2024 7:09,0,0,0.3
7/15/2024 7:14,0,0,0.3
7/15/2024 7:19,0,0,0.3
7/15/2024 7:25,0,0,0.34
7/15/2024 7:31,0,0,0.34
7/15/2024 7:36,0,0,0.34
7/15/2024 7:41,0,0,0.34
7/15/2024 7:46,0,0,0.34
7/15/2024 7:52,0,0,0.34
7/15/2024 7:57,0,0,0.35
7/15/2024 8:02,0,0,0.34
7/15/2024 8:07,0,0,0.3
7/15/2024 8:12,0,0,0.31
7/15/2024 8:17,0,0,0.31
7/15/2024 8:23,118,0,0.31
7/15/2024 8:37,651,0.1,0.31
7/15/2024 8:42,523,0.1,0.31
7/15/2024 8:46,413,0.2,0.3
7/15/2024 8:47,693,0.2,0.31
7/15/2024 8:52,585,0.2,0.31
7/15/2024 8:57,830,0.3,0.31
7/15/2024 9:02,842,0.4,0.32
7/15/2024 9:07,879,0.4,0.32
7/15/2024 9:12,862,0.5,0.32
7/15/2024 9:17,940,0.6,0.34
7/15/2024 9:23,933,0.6,0.67
7/15/2024 9:28,974,0.7,0.39
7/15/2024 9:34,730,0.8,0.39
7/15/2024 9:39,973,0.9,0.4
7/15/2024 9:44,667,0.9,0.4
7/15/2024 9:49,861,1,0.41
7/15/2024 9:56,198,1.1,0.41
7/15/2024 9:58,153,1.1,0.64
7/15/2024 10:00,153,1.1,0.44
7/15/2024 10:06,153,1.1,0.43
7/15/2024 10:09,633,1.1,0.43
7/15/2024 10:10,572,1.1,0.57
7/15/2024 10:16,806,1.1,0.36
7/15/2024 10:21,528,1.2,0.5
7/15/2024 10:27,489,1.2,0.37
7/15/2024 10:32,528,1.3,0.46
7/15/2024 10:37,424,1.3,0.36
7/15/2024 10:43,395,1.3,0.39
7/15/2024 10:50,316,1.4,0.49
7/15/2024 10:53,319,-0.1,0
7/15/2024 10:56,332,-0.1,0
7/15/2024 10:59,335,1.4,0.43
7/15/2024 11:05,321,1.4,0.44
7/15/2024 11:08,321,1.4,
7/15/2024 11:11,331,1.4,
7/15/2024 11:14,336,1.4,0.45
7/15/2024 11:17,369,1.4,0.46
7/15/2024 11:19,385,1.5,0.47
7/15/2024 11:20,379,1.5,0.46
7/15/2024 11:27,415,1.6,0.44
7/15/2024 11:32,448,1.6,0.46
7/15/2024 11:37,502,1.6,0.37
7/15/2024 11:40,553,1.7,0.42
7/15/2024 11:41,564,1.7,0.36
7/15/2024 11:42,579,1.7,0.44
7/15/2024 11:43,606,1.7,0.42
7/15/2024 11:44,614,1.7,0.37
7/15/2024 11:47,623,1.7,0.37
7/15/2024 11:52,615,1.8,0.38
7/15/2024 11:57,587,1.8,0.4
7/15/2024 12:02,541,1.9,0.39
7/15/2024 12:07,492,1.9,0.38
7/15/2024 12:12,475,1.9,0.41
7/15/2024 12:17,491,2,0.41
7/15/2024 12:24,530,2,0.4
7/15/2024 12:29,575,2.1,0.41
7/15/2024 12:34,618,2.1,0.42
7/15/2024 12:39,674,2.2,0.4
7/15/2024 12:45,719,2.2,0.4
7/15/2024 12:50,773,2.3,0.46
7/15/2024 12:55,892,2.4,0.46
7/15/2024 13:00,880,2.4,0.47
7/15/2024 13:05,871,2.5,0.49
7/15/2024 13:11,799,2.6,0.5
7/15/2024 13:16,619,2.6,0.5
7/15/2024 13:19,816,2.6,0.52
7/15/2024 13:19,832,2.7,0.53
7/15/2024 13:21,820,2.7,0.55
7/15/2024 13:22,807,2.7,0.53
7/15/2024 13:24,659,2.7,0.54
7/15/2024 13:25,716,2.7,0.54
7/15/2024 13:26,705,2.7,0.53
7/15/2024 13:32,667,2.8,0.53
7/15/2024 13:37,608,2.8,0.52
7/15/2024 13:42,620,2.9,0.51
7/15/2024 13:48,692,2.9,0.51
7/15/2024 13:53,768,3,0.51
7/15/2024 13:58,658,3.1,0.51
7/15/2024 14:03,654,3.1,0.5
7/15/2024 14:08,677,3.2,0.48
7/15/2024 14:13,616,3.2,0.48
7/15/2024 14:18,768,3.3,0.59
